knot,crossings,s_ub,exact_s,e_ub,e_ub_minus_s_ub,source_sticks,input_status,e_status
K13a628,13,13,,,,13,unchecked,none
K13a629,13,12,,,,12,unchecked,none
K13a63,13,12,,,,12,unchecked,none
K13a630,13,12,,,,12,unchecked,none
K13a631,13,12,,,,12,unchecked,none
K13a632,13,12,,,,12,unchecked,none
K13a633,13,13,,,,13,unchecked,none
K13a634,13,12,,,,12,unchecked,none
K13a635,13,12,,,,12,unchecked,none
K13a636,13,13,,,,13,unchecked,none
K13a637,13,13,,,,13,unchecked,none
K13a638,13,12,,,,12,unchecked,none
K13a639,13,13,,,,13,unchecked,none
K13a64,13,12,,,,12,unchecked,none
K13a640,13,13,,,,13,unchecked,none
K13a641,13,13,,,,13,unchecked,none
K13a642,13,12,,,,12,unchecked,none
K13a643,13,13,,,,13,unchecked,none
K13a644,13,13,,,,13,unchecked,none
K13a645,13,13,,,,13,unchecked,none
K13a646,13,13,,,,13,unchecked,none
K13a647,13,13,,,,13,unchecked,none
K13a648,13,13,,,,13,unchecked,none
K13a649,13,13,,,,13,unchecked,none
K13a65,13,13,,,,13,unchecked,none
K13a650,13,13,,,,13,unchecked,none
K13a651,13,12,,,,12,unchecked,none
K13a652,13,13,,,,13,unchecked,none
K13a653,13,13,,,,13,unchecked,none
K13a654,13,12,,,,12,unchecked,none
K13a655,13,13,,,,13,unchecked,none
K13a656,13,12,,,,12,unchecked,none
K13a657,13,13,,,,13,unchecked,none
K13a658,13,13,,,,13,unchecked,none
K13a659,13,12,,,,12,unchecked,none
K13a66,13,13,,,,13,unchecked,none
K13a660,13,13,,,,13,unchecked,none
K13a661,13,13,,,,13,unchecked,none
K13a662,13,12,,,,12,unchecked,none
K13a663,13,12,,,,12,unchecked,none
K13a664,13,13,,,,13,unchecked,none
K13a665,13,13,,,,13,unchecked,none
K13a666,13,13,,,,13,unchecked,none
K13a667,13,13,,,,13,unchecked,none
K13a668,13,12,,,,12,unchecked,none
K13a669,13,12,,,,12,unchecked,none
K13a67,13,12,,,,12,unchecked,none
K13a670,13,12,,,,12,unchecked,none
K13a671,13,12,,,,12,unchecked,none
K13a672,13,12,,,,12,unchecked,none
K13a673,13,13,,,,13,unchecked,none
K13a674,13,12,,,,12,unchecked,none
K13a675,13,13,,,,13,unchecked,none
K13a676,13,12,,,,12,unchecked,none
K13a677,13,12,,,,12,unchecked,none
K13a678,13,12,,,,12,unchecked,none
K13a679,13,12,,,,12,unchecked,none
K13a68,13,13,,,,13,unchecked,none
K13a680,13,12,,,,12,unchecked,none
K13a681,13,12,,,,12,unchecked,none
K13a682,13,12,,,,12,unchecked,none
K13a683,13,12,,,,12,unchecked,none
K13a684,13,12,,,,12,unchecked,none
K13a685,13,12,,,,12,unchecked,none
K13a686,13,12,,,,12,unchecked,none
K13a687,13,12,,,,12,unchecked,none
K13a688,13,12,,,,12,unchecked,none
K13a689,13,12,,,,12,unchecked,none
K13a69,13,12,,,,12,unchecked,none
K13a690,13,12,,,,12,unchecked,none
K13a691,13,12,,,,12,unchecked,none
K13a692,13,12,,,,12,unchecked,none
K13a693,13,12,,,,12,unchecked,none
K13a694,13,13,,,,13,unchecked,none
K13a695,13,12,,,,12,unchecked,none
K13a696,13,12,,,,12,unchecked,none
K13a697,13,12,,,,12,unchecked,none
K13a698,13,12,,,,12,unchecked,none
K13a699,13,12,,,,12,unchecked,none
K13a7,13,13,,,,13,unchecked,none
K13a70,13,13,,,,13,unchecked,none
K13a700,13,12,,,,12,unchecked,none
K13a701,13,13,,,,13,unchecked,none
K13a702,13,13,,,,13,unchecked,none
K13a703,13,12,,,,12,unchecked,none
K13a704,13,12,,,,12,unchecked,none
K13a705,13,12,,,,12,unchecked,none
K13a706,13,12,,,,12,unchecked,none
K13a707,13,12,,,,12,unchecked,none
K13a708,13,13,,,,13,unchecked,none
K13a709,13,13,,,,13,unchecked,none
K13a71,13,12,,,,12,unchecked,none
K13a710,13,13,,,,13,unchecked,none
K13a711,13,13,,,,13,unchecked,none
K13a712,13,12,,,,12,unchecked,none
K13a713,13,12,,,,12,unchecked,none
K13a714,13,12,,,,12,unchecked,none
K13a715,13,12,,,,12,unchecked,none
K13a716,13,12,,,,12,unchecked,none
K13a717,13,13,,,,13,unchecked,none
K13a718,13,13,,,,13,unchecked,none
K13a719,13,13,,,,13,unchecked,none
K13a72,13,13,,,,13,unchecked,none
K13a720,13,13,,,,13,unchecked,none
K13a721,13,12,,,,12,unchecked,none
K13a722,13,12,,,,12,unchecked,none
K13a723,13,12,,,,12,unchecked,none
K13a724,13,12,,,,12,unchecked,none
K13a725,13,12,,,,12,unchecked,none
K13a726,13,12,,,,12,unchecked,none
K13a727,13,12,,,,12,unchecked,none
K13a728,13,12,,,,12,unchecked,none
K13a729,13,12,,,,12,unchecked,none
K13a73,13,13,,,,13,unchecked,none
K13a730,13,12,,,,12,unchecked,none
K13a731,13,12,,,,12,unchecked,none
K13a732,13,12,,,,12,unchecked,none
K13a733,13,12,,,,12,unchecked,none
K13a734,13,13,,,,13,unchecked,none
K13a735,13,13,,,,13,unchecked,none
K13a736,13,13,,,,13,unchecked,none
K13a737,13,13,,,,13,unchecked,none
K13a738,13,12,,,,12,unchecked,none
K13a739,13,12,,,,12,unchecked,none
K13a74,13,13,,,,13,unchecked,none
K13a740,13,12,,,,12,unchecked,none
K13a741,13,13,,,,13,unchecked,none
K13a742,13,13,,,,13,unchecked,none
K13a743,13,12,,,,12,unchecked,none
K13a744,13,12,,,,12,unchecked,none
K13a745,13,12,,,,12,unchecked,none
K13a746,13,12,,,,12,unchecked,none
K13a747,13,12,,,,12,unchecked,none
K13a748,13,12,,,,12,unchecked,none
K13a749,13,12,,,,12,unchecked,none
K13a75,13,13,,,,13,unchecked,none
K13a750,13,12,,,,12,unchecked,none
K13a751,13,12,,,,12,unchecked,none
K13a752,13,12,,,,12,unchecked,none
K13a753,13,12,,,,12,unchecked,none
K13a754,13,13,,,,13,unchecked,none
K13a755,13,12,,,,12,unchecked,none
K13a756,13,12,,,,12,unchecked,none
K13a757,13,12,,,,12,unchecked,none
K13a758,13,12,,,,12,unchecked,none
K13a759,13,13,,,,13,unchecked,none
K13a76,13,13,,,,13,unchecked,none
K13a760,13,13,,,,13,unchecked,none
K13a761,13,12,,,,12,unchecked,none
K13a762,13,12,,,,12,unchecked,none
K13a763,13,12,,,,12,unchecked,none
K13a764,13,12,,,,12,unchecked,none
K13a765,13,12,,,,12,unchecked,none
K13a766,13,12,,,,12,unchecked,none
K13a767,13,12,,,,12,unchecked,none
K13a768,13,12,,,,12,unchecked,none
K13a769,13,13,,,,13,unchecked,none
K13a77,13,12,,,,12,unchecked,none
K13a770,13,12,,,,12,unchecked,none
K13a771,13,12,,,,12,unchecked,none
K13a772,13,12,,,,12,unchecked,none
K13a773,13,12,,,,12,unchecked,none
K13a774,13,12,,,,12,unchecked,none
K13a775,13,13,,,,13,unchecked,none
K13a776,13,12,,,,12,unchecked,none
K13a777,13,12,,,,12,unchecked,none
K13a778,13,12,,,,12,unchecked,none
K13a779,13,12,,,,12,unchecked,none
K13a78,13,13,,,,13,unchecked,none
K13a780,13,12,,,,12,unchecked,none
K13a781,13,13,,,,13,unchecked,none
K13a782,13,12,,,,12,unchecked,none
K13a783,13,12,,,,12,unchecked,none
K13a784,13,12,,,,12,unchecked,none
K13a785,13,12,,,,12,unchecked,none
K13a786,13,12,,,,12,unchecked,none
K13a787,13,12,,,,12,unchecked,none
K13a788,13,13,,,,13,unchecked,none
K13a789,13,12,,,,12,unchecked,none
K13a79,13,13,,,,13,unchecked,none
K13a790,13,12,,,,12,unchecked,none
K13a791,13,12,,,,12,unchecked,none
K13a792,13,12,,,,12,unchecked,none
K13a793,13,12,,,,12,unchecked,none
K13a794,13,12,,,,12,unchecked,none
K13a795,13,12,,,,12,unchecked,none
K13a796,13,12,,,,12,unchecked,none
K13a797,13,13,,,,13,unchecked,none
K13a798,13,12,,,,12,unchecked,none
K13a799,13,12,,,,12,unchecked,none
K13a8,13,13,,,,13,unchecked,none
K13a80,13,13,,,,13,unchecked,none
K13a800,13,12,,,,12,unchecked,none
K13a801,13,12,,,,12,unchecked,none
K13a802,13,12,,,,12,unchecked,none
K13a803,13,13,,,,13,unchecked,none
K13a804,13,13,,,,13,unchecked,none
K13a805,13,13,,,,13,unchecked,none
K13a806,13,12,,,,12,unchecked,none
K13a807,13,12,,,,12,unchecked,none
K13a808,13,12,,,,12,unchecked,none
K13a809,13,12,,,,12,unchecked,none
K13a81,13,12,,,,12,unchecked,none
K13a810,13,12,,,,12,unchecked,none
K13a811,13,12,,,,12,unchecked,none
K13a812,13,12,,,,12,unchecked,none
K13a813,13,12,,,,12,unchecked,none
K13a814,13,12,,,,12,unchecked,none
K13a815,13,12,,,,12,unchecked,none
K13a816,13,13,,,,13,unchecked,none
K13a817,13,12,,,,12,unchecked,none
K13a818,13,12,,,,12,unchecked,none
K13a819,13,12,,,,12,unchecked,none
K13a82,13,12,,,,12,unchecked,none
K13a820,13,12,,,,12,unchecked,none
K13a821,13,13,,,,13,unchecked,none
K13a822,13,12,,,,12,unchecked,none
K13a823,13,13,,,,13,unchecked,none
K13a824,13,13,,,,13,unchecked,none
K13a825,13,13,,,,13,unchecked,none
K13a826,13,12,,,,12,unchecked,none
K13a827,13,13,,,,13,unchecked,none
K13a828,13,13,,,,13,unchecked,none
K13a829,13,13,,,,13,unchecked,none
K13a83,13,12,,,,12,unchecked,none
K13a830,13,12,,,,12,unchecked,none
K13a831,13,12,,,,12,unchecked,none
K13a832,13,12,,,,12,unchecked,none
K13a833,13,12,,,,12,unchecked,none
K13a834,13,13,,,,13,unchecked,none
K13a835,13,13,,,,13,unchecked,none
K13a836,13,12,,,,12,unchecked,none
K13a837,13,12,,,,12,unchecked,none
K13a838,13,13,,,,13,unchecked,none
K13a839,13,12,,,,12,unchecked,none
K13a84,13,12,,,,12,unchecked,none
K13a840,13,12,,,,12,unchecked,none
K13a841,13,12,,,,12,unchecked,none
K13a842,13,13,,,,13,unchecked,none
K13a843,13,13,,,,13,unchecked,none
K13a844,13,13,,,,13,unchecked,none
K13a845,13,12,,,,12,unchecked,none
K13a846,13,13,,,,13,unchecked,none
K13a847,13,12,,,,12,unchecked,none
K13a848,13,13,,,,13,unchecked,none
K13a849,13,12,,,,12,unchecked,none
K13a85,13,13,,,,13,unchecked,none
K13a850,13,12,,,,12,unchecked,none
K13a851,13,13,,,,13,unchecked,none
K13a852,13,12,,,,12,unchecked,none
K13a853,13,12,,,,12,unchecked,none
K13a854,13,12,,,,12,unchecked,none
K13a855,13,12,,,,12,unchecked,none
K13a856,13,12,,,,12,unchecked,none
K13a857,13,12,,,,12,unchecked,none
K13a858,13,13,,,,13,unchecked,none
K13a859,13,12,,,,12,unchecked,none
K13a86,13,13,,,,13,unchecked,none
K13a860,13,12,,,,12,unchecked,none
K13a861,13,13,,,,13,unchecked,none
K13a862,13,13,,,,13,unchecked,none
K13a863,13,13,,,,13,unchecked,none
K13a864,13,13,,,,13,unchecked,none
K13a865,13,13,,,,13,unchecked,none
K13a866,13,13,,,,13,unchecked,none
K13a867,13,12,,,,12,unchecked,none
K13a868,13,12,,,,12,unchecked,none
K13a869,13,13,,,,13,unchecked,none
K13a87,13,13,,,,13,unchecked,none
K13a870,13,12,,,,12,unchecked,none
K13a871,13,12,,,,12,unchecked,none
K13a872,13,12,,,,12,unchecked,none
K13a873,13,12,,,,12,unchecked,none
K13a874,13,12,,,,12,unchecked,none
K13a875,13,12,,,,12,unchecked,none
K13a876,13,13,,,,13,unchecked,none
K13a877,13,12,,,,12,unchecked,none
K13a878,13,12,,,,12,unchecked,none
K13a879,13,12,,,,12,unchecked,none
K13a88,13,13,,,,13,unchecked,none
K13a880,13,13,,,,13,unchecked,none
K13a881,13,12,,,,12,unchecked,none
K13a882,13,12,,,,12,unchecked,none
K13a883,13,12,,,,12,unchecked,none
K13a884,13,12,,,,12,unchecked,none
K13a885,13,12,,,,12,unchecked,none
K13a886,13,12,,,,12,unchecked,none
K13a887,13,12,,,,12,unchecked,none
K13a888,13,12,,,,12,unchecked,none
K13a889,13,12,,,,12,unchecked,none
K13a89,13,13,,,,13,unchecked,none
K13a890,13,12,,,,12,unchecked,none
K13a891,13,12,,,,12,unchecked,none
K13a892,13,12,,,,12,unchecked,none
K13a893,13,12,,,,12,unchecked,none
K13a894,13,12,,,,12,unchecked,none
K13a895,13,12,,,,12,unchecked,none
K13a896,13,13,,,,13,unchecked,none
K13a897,13,12,,,,12,unchecked,none
K13a898,13,12,,,,12,unchecked,none
K13a899,13,12,,,,12,unchecked,none
K13a9,13,13,,,,13,unchecked,none
K13a90,13,12,,,,12,unchecked,none
K13a900,13,12,,,,12,unchecked,none
K13a901,13,12,,,,12,unchecked,none
K13a902,13,12,,,,12,unchecked,none
K13a903,13,12,,,,12,unchecked,none
K13a904,13,12,,,,12,unchecked,none
K13a905,13,12,,,,12,unchecked,none
K13a906,13,13,,,,13,unchecked,none
K13a907,13,13,,,,13,unchecked,none
K13a908,13,12,,,,12,unchecked,none
K13a909,13,12,,,,12,unchecked,none
K13a91,13,12,,,,12,unchecked,none
K13a910,13,13,,,,13,unchecked,none
K13a911,13,13,,,,13,unchecked,none
K13a912,13,12,,,,12,unchecked,none
K13a913,13,13,,,,13,unchecked,none
K13a914,13,13,,,,13,unchecked,none
K13a915,13,13,,,,13,unchecked,none
K13a916,13,13,,,,13,unchecked,none
K13a917,13,12,,,,12,unchecked,none
K13a918,13,12,,,,12,unchecked,none
K13a919,13,12,,,,12,unchecked,none
K13a92,13,13,,,,13,unchecked,none
K13a920,13,12,,,,12,unchecked,none
K13a921,13,12,,,,12,unchecked,none
K13a922,13,12,,,,12,unchecked,none
K13a923,13,13,,,,13,unchecked,none
K13a924,13,12,,,,12,unchecked,none
K13a925,13,12,,,,12,unchecked,none
K13a926,13,12,,,,12,unchecked,none
K13a927,13,12,,,,12,unchecked,none
K13a928,13,12,,,,12,unchecked,none
K13a929,13,13,,,,13,unchecked,none
K13a93,13,12,,,,12,unchecked,none
K13a930,13,12,,,,12,unchecked,none
K13a931,13,12,,,,12,unchecked,none
K13a932,13,13,,,,13,unchecked,none
K13a933,13,13,,,,13,unchecked,none
K13a934,13,12,,,,12,unchecked,none
K13a935,13,12,,,,12,unchecked,none
K13a936,13,13,,,,13,unchecked,none
K13a937,13,12,,,,12,unchecked,none
K13a938,13,12,,,,12,unchecked,none
K13a939,13,12,,,,12,matched,none
K13a94,13,12,,,,12,unchecked,none
K13a940,13,12,,,,12,unchecked,none
K13a941,13,12,,,,12,unchecked,none
K13a942,13,12,,,,12,unchecked,none
K13a943,13,13,,,,13,unchecked,none
K13a944,13,13,,,,13,unchecked,none
K13a945,13,12,,,,12,unchecked,none
K13a946,13,12,,,,12,unchecked,none
K13a947,13,12,,,,12,unchecked,none
K13a948,13,12,,,,12,unchecked,none
K13a949,13,12,,,,12,unchecked,none
K13a95,13,12,,,,12,unchecked,none
K13a950,13,12,,,,12,unchecked,none
K13a951,13,12,,,,12,unchecked,none
K13a952,13,12,,,,12,unchecked,none
K13a953,13,12,,,,12,unchecked,none
K13a954,13,13,,,,13,unchecked,none
K13a955,13,12,,,,12,unchecked,none
K13a956,13,12,,,,12,unchecked,none
K13a957,13,13,,,,13,unchecked,none
K13a958,13,12,,,,12,unchecked,none
K13a959,13,13,,,,13,unchecked,none
K13a96,13,12,,,,12,unchecked,none
K13a960,13,13,,,,13,unchecked,none
K13a961,13,12,,,,12,unchecked,none
K13a962,13,12,,,,12,unchecked,none
K13a963,13,12,,,,12,unchecked,none
K13a964,13,12,,,,12,unchecked,none
K13a965,13,13,,,,13,unchecked,none
K13a966,13,12,,,,12,unchecked,none
K13a967,13,12,,,,12,unchecked,none
K13a968,13,12,,,,12,unchecked,none
K13a969,13,12,,,,12,unchecked,none
K13a97,13,12,,,,12,unchecked,none
K13a970,13,12,,,,12,unchecked,none
K13a971,13,12,,,,12,unchecked,none
K13a972,13,12,,,,12,unchecked,none
K13a973,13,12,,,,12,unchecked,none
K13a974,13,12,,,,12,unchecked,none
K13a975,13,12,,,,12,unchecked,none
K13a976,13,12,,,,12,unchecked,none
K13a977,13,12,,,,12,unchecked,none
K13a978,13,12,,,,12,unchecked,none
K13a979,13,12,,,,12,matched,none
K13a98,13,12,,,,12,unchecked,none
K13a980,13,12,,,,12,unchecked,none
K13a981,13,12,,,,12,unchecked,none
K13a982,13,12,,,,12,unchecked,none
K13a983,13,12,,,,12,unchecked,none
K13a984,13,12,,,,12,unchecked,none
K13a985,13,12,,,,12,unchecked,none
K13a986,13,12,,,,12,unchecked,none
K13a987,13,12,,,,12,unchecked,none
K13a988,13,12,,,,12,unchecked,none
K13a989,13,13,,,,13,unchecked,none
K13a99,13,12,,,,12,unchecked,none
K13a990,13,12,,,,12,unchecked,none
K13a991,13,13,,,,13,unchecked,none
K13a992,13,13,,,,13,unchecked,none
K13a993,13,12,,,,12,unchecked,none
K13a994,13,13,,,,13,unchecked,none
K13a995,13,12,,,,12,unchecked,none
K13a996,13,13,,,,13,unchecked,none
K13a997,13,12,,,,12,unchecked,none
K13a998,13,12,,,,12,unchecked,none
K13a999,13,12,,,,12,unchecked,none
K13n1,13,12,,,,12,unchecked,none
K13n10,13,12,,,,12,unchecked,none
K13n100,13,12,,,,12,unchecked,none
K13n1000,13,11,,,,11,unchecked,none
K13n1001,13,12,,,,12,unchecked,none
K13n1002,13,12,,,,12,unchecked,none
K13n1003,13,12,,,,12,unchecked,none
K13n1004,13,11,,,,11,unchecked,none
K13n1005,13,11,,,,11,unchecked,none
K13n1006,13,11,,,,11,unchecked,none
K13n1007,13,12,,,,12,unchecked,none
K13n1008,13,12,,,,12,unchecked,none
K13n1009,13,12,,,,12,unchecked,none
K13n101,13,12,,,,12,unchecked,none
K13n1010,13,12,,,,12,unchecked,none
K13n1011,13,12,,,,12,unchecked,none
K13n1012,13,12,,,,12,unchecked,none
K13n1013,13,12,,,,12,unchecked,none
K13n1014,13,12,,,,12,unchecked,none
K13n1015,13,12,,,,12,unchecked,none
K13n1016,13,12,,,,12,unchecked,none
K13n1017,13,12,,,,12,unchecked,none
K13n1018,13,12,,,,12,unchecked,none
K13n1019,13,12,,,,12,unchecked,none
K13n102,13,12,,,,12,unchecked,none
K13n1020,13,11,,,,11,unchecked,none
K13n1021,13,11,,,,11,unchecked,none
K13n1022,13,12,,,,12,unchecked,none
K13n1023,13,11,,,,11,unchecked,none
K13n1024,13,11,,,,11,unchecked,none
K13n1025,13,12,,,,12,unchecked,none
K13n1026,13,12,,,,12,unchecked,none
K13n1027,13,12,,,,12,unchecked,none
K13n1028,13,11,,,,11,unchecked,none
K13n1029,13,12,,,,12,unchecked,none
K13n103,13,12,,,,12,unchecked,none
K13n1030,13,11,,,,11,unchecked,none
K13n1031,13,11,,,,11,unchecked,none
K13n1032,13,12,,,,12,unchecked,none
K13n1033,13,12,,,,12,matched,none
K13n1034,13,11,,,,11,unchecked,none
K13n1035,13,11,,,,11,unchecked,none
K13n1036,13,12,,,,12,unchecked,none
K13n1037,13,12,,,,12,unchecked,none
K13n1038,13,12,,,,12,unchecked,none
K13n1039,13,11,,,,11,unchecked,none
K13n104,13,12,,,,12,unchecked,none
K13n1040,13,11,,,,11,unchecked,none
K13n1041,13,12,,,,12,unchecked,none
K13n1042,13,11,,,,11,unchecked,none
K13n1043,13,11,,,,11,unchecked,none
K13n1044,13,12,,,,12,unchecked,none
K13n1045,13,12,,,,12,unchecked,none
K13n1046,13,11,,,,11,unchecked,none
K13n1047,13,11,,,,11,unchecked,none
K13n1048,13,12,,,,12,unchecked,none
K13n1049,13,12,,,,12,unchecked,none
K13n105,13,12,,,,12,unchecked,none
K13n1050,13,12,,,,12,unchecked,none
K13n1051,13,12,,,,12,unchecked,none
K13n1052,13,12,,,,12,unchecked,none
K13n1053,13,12,,,,12,unchecked,none
K13n1054,13,12,,,,12,unchecked,none
K13n1055,13,12,,,,12,unchecked,none
K13n1056,13,12,,,,12,unchecked,none
K13n1057,13,12,,,,12,unchecked,none
K13n1058,13,12,,,,12,unchecked,none
K13n1059,13,12,,,,12,unchecked,none
K13n106,13,12,,,,12,unchecked,none
K13n1060,13,12,,,,12,unchecked,none
K13n1061,13,12,,,,12,unchecked,none
K13n1062,13,12,,,,12,unchecked,none
K13n1063,13,12,,,,12,unchecked,none
K13n1064,13,12,,,,12,unchecked,none
K13n1065,13,12,,,,12,unchecked,none
K13n1066,13,11,,,,11,unchecked,none
K13n1067,13,11,,,,11,unchecked,none
K13n1068,13,12,,,,12,unchecked,none
K13n1069,13,12,,,,12,unchecked,none
K13n107,13,12,,,,12,unchecked,none
K13n1070,13,11,,,,11,unchecked,none
K13n1071,13,11,,,,11,unchecked,none
K13n1072,13,12,,,,12,unchecked,none
K13n1073,13,12,,,,12,unchecked,none
K13n1074,13,12,,,,12,unchecked,none
K13n1075,13,12,,,,12,unchecked,none
K13n1076,13,12,,,,12,unchecked,none
K13n1077,13,12,,,,12,unchecked,none
K13n1078,13,13,,,,13,unchecked,none
K13n1079,13,12,,,,12,unchecked,none
K13n108,13,12,,,,12,unchecked,none
K13n1080,13,12,,,,12,unchecked,none
K13n1081,13,12,,,,12,unchecked,none
K13n1082,13,12,,,,12,unchecked,none
K13n1083,13,13,,,,13,unchecked,none
K13n1084,13,12,,,,12,unchecked,none
K13n1085,13,12,,,,12,unchecked,none
K13n1086,13,12,,,,12,unchecked,none
K13n1087,13,12,,,,12,unchecked,none
K13n1088,13,12,,,,12,unchecked,none
K13n1089,13,12,,,,12,unchecked,none
K13n109,13,12,,,,12,unchecked,none
K13n1090,13,12,,,,12,unchecked,none
K13n1091,13,12,,,,12,unchecked,none
K13n1092,13,12,,,,12,unchecked,none
K13n1093,13,12,,,,12,unchecked,none
K13n1094,13,12,,,,12,unchecked,none
K13n1095,13,12,,,,12,unchecked,none
K13n1096,13,12,,,,12,unchecked,none
K13n1097,13,12,,,,12,unchecked,none
K13n1098,13,12,,,,12,unchecked,none
K13n1099,13,12,,,,12,unchecked,none
K13n11,13,12,,,,12,unchecked,none
K13n110,13,12,,,,12,unchecked,none
K13n1100,13,12,,,,12,unchecked,none
K13n1101,13,12,,,,12,unchecked,none
K13n1102,13,12,,,,12,unchecked,none
K13n1103,13,12,,,,12,unchecked,none
K13n1104,13,12,,,,12,unchecked,none
K13n1105,13,12,,,,12,unchecked,none
K13n1106,13,12,,,,12,unchecked,none
K13n1107,13,12,,,,12,unchecked,none
K13n1108,13,12,,,,12,unchecked,none
K13n1109,13,11,,,,11,unchecked,none
K13n111,13,12,,,,12,unchecked,none
K13n1110,13,12,,,,12,unchecked,none
K13n1111,13,12,,,,12,unchecked,none
K13n1112,13,12,,,,12,unchecked,none
K13n1113,13,12,,,,12,unchecked,none
K13n1114,13,12,,,,12,unchecked,none
K13n1115,13,12,,,,12,unchecked,none
K13n1116,13,12,,,,12,unchecked,none
K13n1117,13,11,,,,11,unchecked,none
K13n1118,13,12,,,,12,unchecked,none
K13n1119,13,12,,,,12,unchecked,none
K13n112,13,12,,,,12,unchecked,none
K13n1120,13,12,,,,12,unchecked,none
K13n1121,13,12,,,,12,unchecked,none
K13n1122,13,12,,,,12,unchecked,none
K13n1123,13,12,,,,12,unchecked,none
K13n1124,13,12,,,,12,unchecked,none
K13n1125,13,12,,,,12,unchecked,none
K13n1126,13,12,,,,12,unchecked,none
K13n1127,13,12,,,,12,unchecked,none
K13n1128,13,12,,,,12,unchecked,none
K13n1129,13,12,,,,12,unchecked,none
K13n113,13,12,,,,12,unchecked,none
K13n1130,13,12,,,,12,unchecked,none
K13n1131,13,11,,12,1,11,unchecked,reported_only
K13n1132,13,11,,,,11,unchecked,none
K13n1133,13,11,,,,11,unchecked,none
K13n1134,13,11,,,,11,unchecked,none
K13n1135,13,12,,,,12,unchecked,none
K13n1136,13,12,,,,12,unchecked,none
K13n1137,13,11,,,,11,unchecked,none
K13n1138,13,12,,,,12,unchecked,none
K13n1139,13,12,,,,12,unchecked,none
K13n114,13,12,,,,12,unchecked,none
K13n1140,13,12,,,,12,unchecked,none
K13n1141,13,12,,,,12,unchecked,none
K13n1142,13,12,,,,12,unchecked,none
K13n1143,13,12,,,,12,unchecked,none
K13n1144,13,12,,,,12,unchecked,none
K13n1145,13,12,,,,12,unchecked,none
K13n1146,13,11,,,,11,unchecked,none
K13n1147,13,12,,,,12,unchecked,none
K13n1148,13,12,,,,12,unchecked,none
K13n1149,13,12,,,,12,unchecked,none
K13n115,13,12,,,,12,unchecked,none
K13n1150,13,12,,,,12,unchecked,none
K13n1151,13,12,,,,12,unchecked,none
K13n1152,13,12,,,,12,unchecked,none
K13n1153,13,10,,11,1,10,unchecked,reported_only
K13n1154,13,12,,,,12,unchecked,none
K13n1155,13,11,,12,1,11,unchecked,reported_only
K13n1156,13,12,,,,12,unchecked,none
K13n1157,13,12,,,,12,unchecked,none
K13n1158,13,12,,,,12,unchecked,none
K13n1159,13,12,,,,12,unchecked,none
K13n116,13,12,,,,12,unchecked,none
K13n1160,13,12,,,,12,unchecked,none
K13n1161,13,12,,,,12,unchecked,none
K13n1162,13,12,,,,12,unchecked,none
K13n1163,13,12,,,,12,unchecked,none
K13n1164,13,11,,12,1,11,unchecked,reported_only
K13n1165,13,12,,,,12,unchecked,none
K13n1166,13,12,,,,12,unchecked,none
K13n1167,13,12,,,,12,unchecked,none
K13n1168,13,12,,,,12,unchecked,none
K13n1169,13,12,,,,12,unchecked,none
K13n117,13,12,,12,0,12,unchecked,reported_only
K13n1170,13,11,,,,11,unchecked,none
K13n1171,13,12,,,,12,unchecked,none
K13n1172,13,11,,,,11,unchecked,none
K13n1173,13,12,,,,12,unchecked,none
K13n1174,13,12,,,,12,unchecked,none
K13n1175,13,11,,,,11,unchecked,none
K13n1176,13,11,,11,0,11,unchecked,reported_only
K13n1177,13,11,,11,0,11,unchecked,reported_only
K13n1178,13,11,,,,11,unchecked,none
K13n1179,13,11,,,,11,unchecked,none
K13n118,13,12,,,,12,unchecked,none
K13n1180,13,11,,11,0,11,unchecked,reported_only
K13n1181,13,12,,,,12,unchecked,none
K13n1182,13,12,,,,12,unchecked,none
K13n1183,13,12,,,,12,unchecked,none
K13n1184,13,12,,,,12,unchecked,none
K13n1185,13,12,,,,12,unchecked,none
K13n1186,13,12,,,,12,unchecked,none
K13n1187,13,12,,,,12,unchecked,none
K13n1188,13,12,,,,12,unchecked,none
K13n1189,13,12,,,,12,unchecked,none
K13n119,13,12,,,,12,unchecked,none
