knot,crossings,sticks,input_min_dist
K13n3048,13,11,0.00085468914836753522
K13n3049,13,12,0.0036047415274169758
K13n305,13,12,0.0041325328613466663
K13n3050,13,11,0.0012812989642041076
K13n3051,13,12,5.1246978408531979e-05
K13n3052,13,11,0.0018617393694740309
K13n3053,13,11,0.002725631575638765
K13n3054,13,11,0.0039776759320168222
K13n3055,13,11,0.0011060507510525853
K13n3056,13,12,0.0019265632006640447
K13n3057,13,12,0.00060050532558953557
K13n3058,13,11,0.00049680033703987055
K13n3059,13,11,0.0022654784063104528
K13n306,13,12,0.0025177002880154451
K13n3060,13,12,0.0062800636696304134
K13n3061,13,12,0.0057513230962071248
K13n3062,13,12,0.0010153084287780826
K13n3063,13,11,0.0012679921062616803
K13n3064,13,11,0.00026951538245078768
K13n3065,13,12,0.0012519437601159695
K13n3066,13,12,0.0035027689769912018
K13n3067,13,12,0.0081192079986088829
K13n3068,13,12,0.0024798419713799465
K13n3069,13,11,0.0015137746840776787
K13n307,13,10,0.0019318559913313279
K13n3070,13,11,0.00044156713327136467
K13n3071,13,11,0.0028555482319451873
K13n3072,13,12,0.00032986238384762002
K13n3073,13,11,0.0015861048394501043
K13n3074,13,11,0.00049531538182369589
K13n3075,13,11,0.003866921137300272
K13n3076,13,12,0.00084982273373799763
K13n3077,13,11,0.0023162626578959837
K13n3078,13,11,0.0026380520219628336
K13n3079,13,12,0.009010914946188886
K13n308,13,12,0.0033651990933335338
K13n3080,13,12,0.0011135288342487505
K13n3081,13,11,3.5771543256331156e-05
K13n3082,13,10,9.0206333286959957e-05
K13n3083,13,11,0.0020814337744005464
K13n3084,13,11,0.0024398714808038192
K13n3085,13,11,0.0055593116484756325
K13n3086,13,12,0.002670686090068341
K13n3087,13,12,0.004850166926198325
K13n3088,13,12,0.0024460898544811267
K13n3089,13,11,0.00032778359805234116
K13n309,13,12,0.0066311832326843836
K13n3090,13,12,0.00020376837890809013
K13n3091,13,11,0.0020472944737367281
K13n3092,13,12,0.0012057699210059104
K13n3093,13,12,0.00064051683695058538
K13n3094,13,10,0.00056855837668561796
K13n3095,13,11,0.0029869687652782904
K13n3096,13,11,0.0024368235978804516
K13n3097,13,12,6.4844588750314307e-05
K13n3098,13,11,1.8769269585080411e-05
K13n3099,13,11,0.01246221472150412
K13n31,13,12,0.00078504413355423759
K13n310,13,12,0.00027369659601461676
K13n3100,13,12,0.00030484933988247052
K13n3101,13,11,0.0065961060895311577
K13n3102,13,12,0.0011777119155824147
K13n3103,13,12,0.0019567618382136413
K13n3104,13,12,0.00039015318936360869
K13n3105,13,12,0.0077528042026426894
K13n3106,13,11,0.0063886395900962173
K13n3107,13,11,6.4290796754687342e-05
K13n3108,13,11,0.0027850334491235891
K13n3109,13,11,0.00043080897664787485
K13n311,13,12,0.00075589813275515774
K13n3110,13,12,0.0035877317880309437
K13n3111,13,11,0.01306989259403926
K13n3112,13,12,7.8092949488995522e-05
K13n3113,13,11,0.00059430725029968915
K13n3114,13,11,0.00017949571674560905
K13n3115,13,11,0.0012573974150161588
K13n3116,13,12,0.0010865825977068159
K13n3117,13,12,0.00071472284997531907
K13n3118,13,12,0.0079264183761563398
K13n3119,13,11,0.0004756740721624739
K13n312,13,12,0.0016203934167376651
K13n3120,13,11,0.0032730423306060919
K13n3121,13,12,0.0022352734755804152
K13n3122,13,11,0.0039145941591032006
K13n3123,13,12,0.0074871334701729101
K13n3124,13,12,0.0017992376228129717
K13n3125,13,11,0.0015061834107590237
K13n3126,13,11,0.00049728578599163146
K13n3127,13,12,0.0030201445212970791
K13n3128,13,11,0.0034131138413421034
K13n3129,13,12,0.0011371020204985383
K13n313,13,12,0.0011661622345555847
K13n3130,13,11,0.00031922737576455819
K13n3131,13,11,0.0024642225043008895
K13n3132,13,12,0.00089030651974997038
K13n3133,13,12,0.008561140106771923
K13n3134,13,11,0.0032248462103200686
K13n3135,13,12,0.00028345932901612078
K13n3136,13,12,0.0020946338461745183
K13n3137,13,11,0.001602621412806359
K13n3138,13,12,0.0016435991726387056
K13n3139,13,11,0.006219675737724843
K13n314,13,12,0.0032783095760502219
K13n3140,13,11,0.00049904436489969708
K13n3141,13,11,0.002377317340874702
K13n3142,13,11,0.00034053695912908291
K13n3143,13,11,0.0020677590543119683
K13n3144,13,11,0.00024380321449963635
K13n3145,13,11,0.0063172187111568447
K13n3146,13,11,0.00034137002528695804
K13n3147,13,11,0.00019151895361308572
K13n3148,13,12,0.00049803547515381199
K13n3149,13,11,0.0031228307469285776
K13n315,13,12,0.0022936025230124437
K13n3150,13,11,0.007112524594978545
K13n3151,13,11,0.011102089938940369
K13n3152,13,12,0.0042022511598538582
K13n3153,13,11,0.00089387717143339781
K13n3154,13,12,0.0014184713186957587
K13n3155,13,11,0.0049308831817232654
K13n3156,13,11,0.0015972613495040015
K13n3157,13,11,0.010045883137820618
K13n3158,13,10,0.00087549077791155541
K13n3159,13,11,0.0060290015339990021
K13n316,13,12,0.00051170633889030797
K13n3160,13,11,0.0021248389297677116
K13n3161,13,12,0.005350036124986704
K13n3162,13,12,0.0004177706631256414
K13n3163,13,11,0.0068505560037140593
K13n3164,13,10,0.010334627680103401
K13n3165,13,11,0.0170649451371911
K13n3166,13,12,0.00099089281360441122
K13n3167,13,11,0.00026482512540603657
K13n3168,13,12,0.00095207290974523096
K13n3169,13,12,0.00017915410913870157
K13n317,13,11,0.00094036779490671457
K13n3170,13,12,0.0072461095105098511
K13n3171,13,12,0.0011222574443566747
K13n3172,13,11,0.0046335143021955585
K13n3173,13,12,0.0014042263231560867
K13n3174,13,12,0.00053349808575253244
K13n3175,13,12,0.0094456045224535733
K13n3176,13,11,0.0045554621956263881
K13n3177,13,11,0.0047431917699870905
K13n3178,13,11,0.00050469549975339003
K13n3179,13,12,0.0015207648237886412
K13n318,13,12,0.0011631011843384871
K13n3180,13,11,0.0044442754575362937
K13n3181,13,12,0.0017170847521609117
K13n3182,13,11,0.0038415826464623273
K13n3183,13,11,0.0039393950255232598
K13n3184,13,11,0.0031266545437616871
K13n3185,13,11,6.4998555466794648e-05
K13n3186,13,12,0.0049688778080863322
K13n3187,13,11,0.0052961381008572667
K13n3188,13,11,0.00054373889996386449
K13n3189,13,11,0.0023357466426274036
K13n319,13,12,0.0025449228391901213
K13n3190,13,11,0.0045495228886948827
K13n3191,13,11,3.9941337162583649e-05
K13n3192,13,11,0.0018527424271590105
K13n3193,13,11,5.3709304939902604e-05
K13n3194,13,11,0.00030171946394342962
K13n3195,13,12,9.7644926135592779e-05
K13n3196,13,12,0.0033315672411367548
K13n3197,13,12,0.0029212881520222214
K13n3198,13,11,0.0011195042879790687
K13n3199,13,12,0.0024005579780202253
K13n32,13,12,0.0017900472970673186
K13n320,13,12,0.00018477182548320032
K13n3200,13,12,0.00038030128335322932
K13n3201,13,11,0.003958714618748211
K13n3202,13,12,0.00042961285586554896
K13n3203,13,12,0.00099138763362602864
K13n3204,13,11,0.0052399082502365872
K13n3205,13,11,0.00010380642231473254
K13n3206,13,11,0.0036714091371573957
K13n3207,13,10,0.0028031078241706406
K13n3208,13,11,0.0019646571181312325
K13n3209,13,12,0.0028788526755733762
K13n321,13,12,0.006946050030118456
K13n3210,13,12,0.00022778834899128605
K13n3211,13,11,0.0011438534504017188
K13n3212,13,11,0.0028789357676422835
K13n3213,13,11,1.5389395251387624e-05
K13n3214,13,12,0.00031140927033915456
K13n3215,13,12,0.0037633873764590263
K13n3216,13,12,0.0017529888159118869
K13n3217,13,11,0.00841040424414485
K13n3218,13,11,0.00073890111288795954
K13n3219,13,12,0.0055579955312670239
K13n322,13,12,0.0054429282086659331
K13n3220,13,11,0.0010641558802576064
K13n3221,13,11,0.00031323965887269657
K13n3222,13,12,0.0033308830668362208
K13n3223,13,12,0.00034785638243226859
K13n3224,13,12,0.00065932223824895393
K13n3225,13,12,0.0043032630372495731
K13n3226,13,11,0.00043285652282209954
K13n3227,13,11,0.00084422585587971117
K13n3228,13,11,0.0015379320364001601
K13n3229,13,12,0.0022876237002832354
K13n323,13,12,0.0032263045215429184
K13n3230,13,12,0.00047544340585611345
K13n3231,13,12,0.000267211734426226
K13n3232,13,11,2.1502867781363286e-05
K13n3233,13,12,0.0017485307191899284
K13n3234,13,11,0.0012410184760771516
K13n3235,13,11,0.0030742440131830196
K13n3236,13,12,0.00080729941690862181
K13n3237,13,12,0.0035187926889969638
K13n3238,13,11,0.00086110397875406813
K13n3239,13,12,0.00033145569897008134
K13n324,13,12,0.0013508045342961611
K13n3240,13,11,0.0006378205288715467
K13n3241,13,10,0.0024778505910054691
K13n3242,13,11,0.0028201472082458744
K13n3243,13,11,0.0051706127168733278
K13n3244,13,12,0.00143145247948014
K13n3245,13,11,0.0046292691715388431
K13n3246,13,11,0.0035966448911704794
K13n3247,13,12,0.00043297410493583973
K13n3248,13,11,0.0054910108798160969
K13n3249,13,11,0.0023859885606775898
K13n325,13,12,0.0023177354227262412
K13n3250,13,11,9.1747289216162576e-05
K13n3251,13,12,0.0026209247934107596
K13n3252,13,10,0.00077930577941294889
K13n3253,13,12,0.0010512936578734619
K13n3254,13,11,0.00022351309041620927
K13n3255,13,11,0.018616595714336458
K13n3256,13,11,0.0030747784195472678
K13n3257,13,11,0.0080119497689498335
K13n3258,13,10,0.00053898550666656663
K13n3259,13,10,0.0065336695897541689
K13n326,13,11,0.013074539485513062
K13n3260,13,11,0.0070753901604453219
K13n3261,13,12,0.00021354894065181976
K13n3262,13,12,0.0030914568169329074
K13n3263,13,11,0.0026507255607380602
K13n3264,13,12,0.003265256869043197
K13n3265,13,11,0.0012487646945651062
K13n3266,13,12,0.0022649809261950865
K13n3267,13,12,0.0015992041839697829
K13n3268,13,12,0.0043930161871736312
K13n3269,13,11,0.0020756391599208589
K13n327,13,11,0.0023019024769641884
K13n3270,13,12,0.00094211894312361093
K13n3271,13,11,0.00021822029532485903
K13n3272,13,12,0.010617447467140655
K13n3273,13,12,0.0040411596654020242
K13n3274,13,12,0.00041894916219000346
K13n3275,13,12,0.0031808089787594791
K13n3276,13,11,0.0018920620917052436
K13n3277,13,12,0.0012780856817026262
K13n3278,13,12,0.0019205731066502809
K13n3279,13,11,0.00072934214470529409
K13n328,13,11,0.0035148629647001857
K13n3280,13,12,0.0068990915111977911
K13n3281,13,12,0.00012384325664539767
K13n3282,13,11,0.0025196982033010521
K13n3283,13,11,0.00056480449782804736
K13n3284,13,11,3.0617650815498039e-05
K13n3285,13,12,0.0016361886987152443
K13n3286,13,12,0.001295429671837904
K13n3287,13,12,0.0045171426768023321
K13n3288,13,11,0.001605647475574097
K13n3289,13,11,0.0027141185500313011
K13n329,13,11,0.0039277515815916127
K13n3290,13,11,0.0010622797833857304
K13n3291,13,11,0.005144268823403862
K13n3292,13,11,0.00034770535259707211
K13n3293,13,11,0.00091276956824066515
K13n3294,13,11,2.5382530005431814e-05
K13n3295,13,12,0.0013736935245237723
K13n3296,13,11,0.0026097063949889255
K13n3297,13,11,0.0025808086931692429
K13n3298,13,11,0.0048815558523556653
K13n3299,13,11,0.0038381434018901458
K13n33,13,12,0.0037923438439368758
K13n330,13,12,0.0022723949888192618
K13n3300,13,12,0.001253138541925728
K13n3301,13,11,0.008361425989575743
K13n3302,13,11,0.0039210518290579447
K13n3303,13,10,0.00013294764773575074
K13n3304,13,11,0.0068753771278445147
K13n3305,13,11,0.0011452172547550374
K13n3306,13,11,0.0015014176422422181
K13n3307,13,12,0.0034152596484917789
K13n3308,13,12,0.010470658623290741
K13n3309,13,11,6.942163562404107e-05
K13n331,13,12,0.0051123305057032518
K13n3310,13,11,0.00057788186027539848
K13n3311,13,11,0.0014849455115247461
K13n3312,13,12,0.0045207820343523119
K13n3313,13,11,0.0042645654611366442
K13n3314,13,12,0.001242553420099234
K13n3315,13,12,0.0020915656896169236
K13n3316,13,12,0.00058880150118105446
K13n3317,13,12,0.0038761911514513282
K13n3318,13,12,0.0004490773720403731
K13n3319,13,11,0.0031231482158127024
K13n332,13,13,0.0016274951280079353
K13n3320,13,12,0.0022028180553556524
K13n3321,13,12,0.0043214285099887643
K13n3322,13,11,0.0016738675206132622
K13n3323,13,11,0.0072520193269647506
K13n3324,13,11,0.0050482967157423776
K13n3325,13,12,0.00072690885114055708
K13n3326,13,12,0.0010055036918284975
K13n3327,13,11,0.0012823056812868517
K13n3328,13,11,0.0084543426425534515
K13n3329,13,12,0.012240133552618545
K13n333,13,12,0.0012619645582874902
K13n3330,13,12,0.00036096640228072799
K13n3331,13,11,0.0012435657836287243
K13n3332,13,11,0.002014335092742587
K13n3333,13,11,0.0015561513483848914
K13n3334,13,11,0.0040560502729484939
K13n3335,13,12,0.0035835856684067404
K13n3336,13,11,0.0033319359283837924
K13n3337,13,12,0.00095514305505314519
K13n3338,13,11,0.001575106259404124
K13n3339,13,12,0.0030177590986011638
K13n334,13,12,0.0084731381744093566
K13n3340,13,11,0.0024504274283085304
K13n3341,13,11,0.00079733368506633353
K13n3342,13,12,0.00062702610429019804
K13n3343,13,11,0.002822960288696465
K13n3344,13,11,0.0033157847281087018
K13n3345,13,11,0.0010263532950734176
K13n3346,13,11,0.0040960223404804133
K13n3347,13,11,0.0072362443073217039
K13n3348,13,12,0.0029245425577688051
K13n3349,13,12,0.0017785041486933163
K13n335,13,12,0.0027243800963750973
K13n3350,13,12,0.0015805576673931969
K13n3351,13,11,0.0021770303894625858
K13n3352,13,11,0.0039015237179915656
K13n3353,13,11,0.00088651736629552567
K13n3354,13,11,0.0021381143505678174
K13n3355,13,11,0.0068576558830545252
K13n3356,13,11,0.00043966122408576621
K13n3357,13,12,0.0020384213432901549
K13n3358,13,11,0.0019318813420569549
K13n3359,13,11,0.0043488101085298915
K13n336,13,12,0.001751990510300478
K13n3360,13,12,0.0023320674539880873
K13n3361,13,11,0.001221111855541201
K13n3362,13,11,0.00015780652213285196
K13n3363,13,11,0.0042978141119303691
K13n3364,13,11,0.0012164176503095369
K13n3365,13,12,0.002118300039062636
K13n3366,13,11,0.0049822127173591068
K13n3367,13,11,0.00054473318283659422
K13n3368,13,12,0.00068172594022174486
K13n3369,13,12,0.0016547784587169797
K13n337,13,12,0.0038537969686368322
K13n3370,13,11,0.00014802298676944354
K13n3371,13,12,0.0024404402129959719
K13n3372,13,11,0.00012269560147905545
K13n3373,13,11,0.0032432080742782646
K13n3374,13,11,0.0040889424365919405
K13n3375,13,11,0.0002293497981445021
K13n3376,13,12,0.00039885207955396107
K13n3377,13,11,0.0019080569472079776
K13n3378,13,11,0.0065021479906571698
K13n3379,13,11,0.002771239206571797
K13n338,13,12,6.0883678305758268e-05
K13n3380,13,11,0.0018336220428897061
K13n3381,13,11,0.00031371920274838097
K13n3382,13,10,0.00063799529571643119
K13n3383,13,12,0.0061020940540519883
K13n3384,13,12,0.0035537778913991222
K13n3385,13,10,0.0036023018471195364
K13n3386,13,12,0.0013439131973810422
K13n3387,13,11,0.0018354402757164937
K13n3388,13,11,0.0013073182416075625
K13n3389,13,11,0.0023299641510854206
K13n339,13,12,0.0011737470996623723
K13n3390,13,12,0.00011283793355778073
K13n3391,13,11,0.00064931008485495385
K13n3392,13,10,0.001418117278708334
K13n3393,13,10,0.0057826568231127114
K13n3394,13,11,0.0026819827369958362
K13n3395,13,11,0.00087196757916284135
K13n3396,13,11,0.014235115452289145
K13n3397,13,12,0.0051614032379926943
K13n3398,13,11,0.0047591513972995297
K13n3399,13,12,0.0012948336443756596
K13n34,13,11,0.00061036817430982582
K13n340,13,12,0.00012668203997853687
K13n3400,13,11,0.0021184890678298705
K13n3401,13,11,0.00055620349223105129
K13n3402,13,12,0.0027590944924533061
K13n3403,13,11,0.014598532825497477
K13n3404,13,11,0.0030532774214534308
K13n3405,13,11,0.0058358656846116677
K13n3406,13,12,0.00019060086241519506
K13n3407,13,11,0.0033053742441503994
K13n3408,13,11,0.00017294480702239112
K13n3409,13,12,0.0011470041434229554
K13n341,13,11,0.0081757289359150921
K13n3410,13,12,0.0016268486357384621
K13n3411,13,11,0.0020985821583193376
K13n3412,13,11,0.00068284167985873344
K13n3413,13,11,0.0080489522138939597
K13n3414,13,11,0.00067830843471764618
K13n3415,13,11,0.00066211028578991651
K13n3416,13,11,0.0024221015571965058
K13n3417,13,12,0.00054291010342227765
K13n3418,13,12,9.5799897546463959e-05
K13n3419,13,11,0.0014424776595152455
K13n342,13,11,0.0015258558211419017
K13n3420,13,12,0.0002649519383101109
K13n3421,13,12,0.0012751178866039978
K13n3422,13,11,0.0037489466697614806
K13n3423,13,11,0.0029926103524373256
K13n3424,13,12,0.0034078373155077991
K13n3425,13,12,0.00026332283535396278
K13n3426,13,12,0.00099808432616266783
K13n3427,13,11,0.0039192072676909199
K13n3428,13,12,0.0035029496701370847
K13n3429,13,12,0.001392230804142282
K13n343,13,11,0.0075194296938148894
K13n3430,13,11,0.0031838811454832612
K13n3431,13,11,0.00024473733149688129
K13n3432,13,11,0.0070568089516349517
K13n3433,13,12,0.0017620873590884474
K13n3434,13,11,0.00049999605133396307
K13n3435,13,11,0.0037139935024736682
K13n3436,13,12,0.0040984407610601932
K13n3437,13,12,0.0012415467995497292
K13n3438,13,12,0.0026759050942479815
K13n3439,13,12,0.0033369814768821702
K13n344,13,12,0.0027567783592444329
K13n3440,13,12,0.003329122808287789
K13n3441,13,11,0.0014025910190215362
K13n3442,13,11,0.00054235431914021999
K13n3443,13,11,0.00034372742897711349
K13n3444,13,12,7.4895325421940717e-05
K13n3445,13,12,0.00090530397609888899
K13n3446,13,12,0.00054957916487190597
K13n3447,13,12,1.3952512924826518e-05
K13n3448,13,11,0.0040583517451686386
K13n3449,13,12,0.001600472986582929
K13n345,13,12,0.0052568261142093122
K13n3450,13,12,0.00024318473137182743
K13n3451,13,12,0.00050190504899350671
K13n3452,13,12,0.0010491101061595029
K13n3453,13,11,0.00035147033025228558
K13n3454,13,12,0.0061025425412437597
K13n3455,13,11,0.0017976379919638075
K13n3456,13,11,0.0025412525328590558
K13n3457,13,12,0.0035519372262265169
K13n3458,13,12,0.00035904446644330801
K13n3459,13,11,0.013470332029410739
K13n346,13,12,0.00092404114927609519
K13n3460,13,12,0.0027379017949902395
K13n3461,13,12,0.001240021810277278
K13n3462,13,11,0.0032842445587605226
K13n3463,13,12,0.0029360095938710355
K13n3464,13,11,0.00076280023854138717
K13n3465,13,12,0.00067067581405944141
K13n3466,13,12,0.0025460879113126272
K13n3467,13,12,0.00052009767172223661
K13n3468,13,12,0.0057054099949992677
K13n3469,13,12,0.0022738469368947896
K13n347,13,12,0.0023827169444035441
K13n3470,13,12,0.00071517569021305562
K13n3471,13,11,0.0062256927858542208
K13n3472,13,11,0.006386132796840748
K13n3473,13,11,0.0031911209729628865
K13n3474,13,11,0.00039515659856143471
K13n3475,13,11,0.0036742881994760021
K13n3476,13,11,0.00035305886652027508
K13n3477,13,11,0.0047927228608395465
K13n3478,13,11,0.0023859375374465654
K13n3479,13,11,0.00039857943279875412
K13n348,13,11,0.00042576333126236428
K13n3480,13,11,0.0077031267273447749
K13n3481,13,11,0.00017386990043664102
K13n3482,13,11,0.00059220230425358295
K13n3483,13,12,0.0012643187244020383
K13n3484,13,11,0.0011058861140707927
K13n3485,13,11,0.00018025682873179809
K13n3486,13,12,0.0012232020535888504
K13n3487,13,11,0.0038530874865302356
K13n3488,13,12,0.00061382620697575266
K13n3489,13,12,0.0092777406114924691
K13n349,13,11,0.0002366322298087219
K13n3490,13,12,0.0010817677857650049
K13n3491,13,11,0.0056854328727718841
K13n3492,13,12,0.0030107998632654203
K13n3493,13,12,0.0040029429320640507
K13n3494,13,12,0.0027790719126416698
K13n3495,13,12,0.00086367382446953347
K13n3496,13,11,0.0013540344140319477
K13n3497,13,11,0.00068249531930194532
K13n3498,13,12,0.013460472890976589
K13n3499,13,12,0.0017346375102169787
K13n35,13,12,0.0057583841355710111
K13n350,13,11,0.0045468229289303093
K13n3500,13,12,0.0036392639780896381
K13n3501,13,12,0.014367404031403899
K13n3502,13,12,0.0034312240558776208
K13n3503,13,12,0.0022715626857164892
K13n3504,13,12,0.0072022296559517193
K13n3505,13,12,0.00032406685985388522
K13n3506,13,11,0.0051807674542971452
K13n3507,13,11,0.0049567601593136536
